Armenia',1,0.453895370718856,0.0982310876928867,0.0489273616861122,0.167858487015431,0.203236733157697
Malaysia',1,0.474060822898032,0.0389982110912343,0.00858676207513417,0.176386404293381,0.263327370304115
Mauritania',1,0.505699088145897,0.0182370820668693,0.00797872340425532,0.164513677811550,0.253419452887538
Mauritius',1,0.455300764373546,0.0335659687603855,0.0126287803256896,0.138251910933865,0.291791292788302
Mexico',1,0.435562805872757,0.0505709624796085,0.0104404567699837,0.169983686786297,0.261011419249592
Mongolia',1,0.458943630714603,0.0155348424323125,0.0346205059920107,0.273857079449623,0.162006213936973
Republic of Moldova',1,0.477748193229365,0.0475465956637505,0.0528718143780905,0.195131228604032,0.176112590338532
Namibia',1,0.436412315930388,0.0223114680946006,0.148148148148148,0.127621597501116,0.185185185185185
Nicaragua',1,0.520833333333333,0.0158333333333333,0.0125000000000000,0.0995833333333333,0.264583333333333
Pakistan',1,0.475625264942772,0.0317931326833404,0.0114455277660025,0.144128868164476,0.284866468842730
Panama',1,0.440874035989717,0.0539845758354756,0.0209940017137961,0.171379605826907,0.245501285347044
Peru',1,0.452657807308970,0.0793189368770764,0.142441860465116,0.0909468438538206,0.159883720930233
Saudi Arabia',1,0.480659266733939,0.0992263706693576,0.0121089808274470,0.127817019845274,0.240834174234780
Sierra Leone',1,0.483500717360115,0.0358680057388809,0.125298900047824,0.0382592061214730,0.229555236728838
South Africa',1,0.540054310930075,0.0254582484725051,0.0200271554650373,0.126272912423625,0.225729803122879
Sudan (former)',10000000,0.449912891986063,0.0653310104529617,0.0143728222996516,0.236062717770035,0.182055749128920
Swaziland',1,0.486304256215761,0.0375052675937632,0.0509903076274758,0.145385587863464,0.188369152970923
United Republic of Tanzania',1,0.433926897844424,0.0651358950328023,0.149015932521087,0.0562324273664480,0.175726335520150
Thailand',1,0.500735294117647,0.0599264705882353,0.0220588235294118,0.116544117647059,0.220955882352941
Tunisia',1,0.525286999689730,0.0663977660564691,0.0170648464163823,0.0958734098665839,0.249457027614024
Turkey',1,0.476599279977845,0.0847410689559679,0.0263085018000554,0.0996953752423151,0.248961506507893
United Arab Emirates',1,0.452024922118380,0.0728971962616822,0.00280373831775701,0.164797507788162,0.229283489096573
Uruguay',1,0.420426722630290,0.0465197621545995,0.0402238544945785,0.225603357817419,0.213361315145156
China',1000000000,0.501560874089490,0.0853277835587929,0.0634755463059313,0.186958029830038,0.122788761706556
Albania',1,0.420557491289199,0.0923344947735192,0.0209059233449477,0.265853658536585,0.155052264808362
Bolivia (Plurinational State of)',1,0.446087786259542,0.0744274809160305,0.0687022900763359,0.150763358778626,0.201335877862595
Botswana',1,0.424021838034577,0.0250227479526843,0.0673339399454049,0.119654231119199,0.277979981801638
Brunei Darussalam',1,0.451591289782245,0.0546063651591290,0.0157453936348409,0.183919597989950,0.240536013400335
Cabo Verde',1,0.466929133858268,0.0381889763779528,0.0425196850393701,0.173228346456693,0.203937007874016
Chad',1,0.524090462143560,0.0117994100294985,0.0821042281219272,0.0560471976401180,0.269911504424779
Chile',1,0.418756441085538,0.0508416351769152,0.0415664720027482,0.201992442459636,0.240810717966335
China mainland',1,0.506425842306356,0.0857936783605419,0.0649531087183050,0.186523098298020,0.118096561306009
Cuba',1,0.398893669330055,0.0866625691456669,0.0731407498463430,0.0946527350952674,0.257529194837124
El Salvador',1,0.473356670556204,0.0548424737456243,0.0178918708673668,0.128354725787631,0.249708284714119
Djibouti',1,0.546378091872792,0.0313604240282686,0,0.0971731448763251,0.279593639575972
Georgia',1,0.513140604467806,0.0413929040735874,0.0321944809461235,0.166885676741130,0.210906701708279
Gambia',1,0.535439449169704,0.0129607128392062,0.0133657351154313,0.0575131632239773,0.350344268934791
Bosnia and Herzegovina',1,0.472870766195330,0.0789214074317659,0.0532719500164420,0.143045050970076,0.118382111147649
Guatemala',1,0.467058329836341,0.0428031892572388,0.00797314309693663,0.0998741082668905,0.326059588753672
Guinea',1,0.460969597370583,0.120377978635990,0.140509449465900,0.0316351684470008,0.220213640098603
Guyana',1,0.455630126771066,0.0589112602535421,0.0391498881431767,0.147651006711409,0.230797912005966
Haiti',1,0.466029723991507,0.0684713375796178,0.0939490445859873,0.0615711252653928,0.206475583864119
Honduras',1,0.458232931726908,0.0441767068273092,0.00763052208835341,0.137349397590361,0.284738955823293
Iran (Islamic Republic of)',1,0.523716061498201,0.124304874059536,0.0382728164867517,0.0883218842001963,0.182859012103369
Jordan',1,0.462968900288554,0.0484129528695095,0.0198781660788714,0.107726835524206,0.321256813081116
Kyrgyzstan',1,0.479113694151834,0.0523065746458409,0.0980748274609517,0.206683617871413,0.117689792953142
Kenya',1,0.469227209625174,0.0532161036557150,0.0920869967607589,0.130957889865803,0.168903285515965
Republic of Korea',1,0.440683430045132,0.0805931656995487,0.0141843971631206,0.125725338491296,0.274983881366860
