Madagascar',0.600970873786408,0.0354368932038835,0.185436893203883,0.0684466019417476,0.0752427184466019
Malawi',0.593336376083980,0.0602464628023734,0.142857142857143,0.0228206298493838,0.115928799634870
Mali',0.647241647241647,0.0256410256410256,0.0240870240870241,0.113442113442113,0.140637140637141
Morocco',0.608980355472404,0.0564390396008731,0.0249454318677892,0.0608044901777362,0.214218896164640
Nepal',0.686201163757274,0.0419783873649210,0.0461346633416459,0.0561097256857855,0.101413133832086
Niger',0.622340425531915,0.0302782324058920,0.0159574468085106,0.0834697217675941,0.135433715220949
Philippines',0.577265372168285,0.0695792880258900,0.0295307443365696,0.121763754045307,0.166666666666667
Guinea-Bissau',0.570295284266197,0.0453944468929044,0.0960775672102248,0.0577346848832085,0.200088144557074
Timor-Leste',0.619329388560158,0.0197238658777120,0.130177514792899,0.0931952662721894,0.105522682445759
Zimbabwe',0.570370370370370,0.0103703703703704,0.0261728395061728,0.0651851851851852,0.272098765432099
Senegal',0.607957085382208,0.0241394725078230,0.0295037997317836,0.0742065265981225,0.237371479660259
Tajikistan',0.635877491492465,0.0442391832766164,0.0315994166261546,0.0807000486144871,0.190082644628099
Burkina Faso',0.647178237921234,0.0113682501015022,0.00690215184734064,0.0592773041006902,0.142509135200974
Uzbekistan',0.584989858012170,0.0511156186612576,0.0243407707910751,0.165517241379310,0.154969574036511
Viet Nam',0.637763371150729,0.0526742301458671,0.0145867098865478,0.149918962722853,0.102106969205835
Ethiopia',0.658746208291203,0.0146612740141557,0.128918099089990,0.0455005055611729,0.0611729019211325
Yemen',0.604395604395604,0.0377448638318204,0.00955566172957477,0.0750119445771620,0.242236024844721
Zambia',0.583021890016017,0.0144153764014949,0.150026695141484,0.0501868659903898,0.167111585691404
Afghanistan',0.732032854209446,0.0287474332648871,0.0123203285420945,0.0959958932238193,0.116529774127310
Algeria',0.559499661933739,0.0753887762001352,0.0368492224475997,0.103786342123056,0.191683569979716
Bangladesh',0.786256323777403,0.0160202360876897,0.0252951096121417,0.0324620573355818,0.109190556492411
Myanmar',0.592887225081891,0.0481984089845578,0.0121665886757136,0.102480112306972,0.182966775854001
Sri Lanka',0.568936170212766,0.0417021276595745,0.0217021276595745,0.0514893617021277,0.260851063829787
Azerbaijan',0.613091158327622,0.0623714873200823,0.0572309801233722,0.101096641535298,0.119602467443454
Egypt',0.632313632313632,0.0876150876150876,0.0225720225720226,0.0635580635580636,0.149391149391149
India',0.601321585903084,0.0392070484581498,0.0229074889867841,0.0577092511013216,0.215859030837004
Indonesia',0.630470016207456,0.0429497568881686,0.0587520259319287,0.0522690437601297,0.200567260940032
Iraq',0.588785046728972,0.0632965165675446,0.0225148683092608,0.0390824129141886,0.258708581138488
Cambodia',0.699183498066180,0.0223463687150838,0.0326600773528148,0.0812204555221315,0.135797163730125
Democratic People''s Republic of Korea',0.622477064220184,0.0729357798165138,0.0669724770642202,0.0651376146788991,0.0958715596330275
Lao People''s Democratic Republic',0.702155741311043,0.0695116586009679,0.0382754069511659,0.0690717113946326,0.0681918169819622
