Mozambique',0.400883218842002,0.0147203140333660,0.333660451422964,0.0446516192345437,0.145731108930324
Nigeria',0.436229205175601,0.0513863216266174,0.197042513863216,0.0306839186691312,0.205545286506470
Rwanda',0.170793329964629,0.194037392622537,0.372410308236483,0.0282971197574533,0.0591207680646791
Togo',0.482126899016979,0.0125111706881144,0.252010723860590,0.0339588918677391,0.163092046470063
Uganda',0.232637409458884,0.167873881550916,0.220707285896890,0.0694503621644653,0.164891350660418
Angola',0.320173326913818,0.0471834376504574,0.312951372171401,0.0775156475686086,0.181993259508907
Solomon Islands',0.323444581788216,0.0276060980634528,0.360939431396786,0.0646889163576432,0.175525339925834
Cameroon',0.376460406750325,0.0973604500216357,0.167027260926006,0.0540891389009087,0.185633924707919
Central African Republic',0.237907206317868,0.0424481737413623,0.311451135241856,0.103158933859822,0.260118460019743
Congo',0.218795888399413,0.0655898188937837,0.392559960841899,0.0553108174253549,0.232501223690651
Benin',0.436885245901639,0.0270491803278689,0.288524590163934,0.0336065573770492,0.160655737704918
Gabon',0.341167829599706,0.132207124495042,0.164524421593830,0.135879544619905,0.168564083731179
Ghana',0.252416356877323,0.122676579925651,0.406319702602231,0.0438661710037175,0.144981412639405
Cä¹te d''Ivoire',0.331898098313599,0.0814495873699318,0.320775026910657,0.0369573017581629,0.170434158593470
Liberia',0.395220588235294,0.0565257352941177,0.249080882352941,0.0326286764705882,0.228860294117647
