[1.0,'Armenia',0,0.50528885272579338,0.067127746135069166,0.035801464605370217,0.1566314076484947,0.2127746135069162]
[128.0,'China Macao SAR',1,0.33962976955043445,0.037400831129580654,0.0094446543256516812,0.28371741594257649,0.25689459765772571]
[129.0,'Madagascar',3,0.60799190692969141,0.038442083965604452,0.17248356095093575,0.065756196256954988,0.082448153768335863]
[130.0,'Malawi',3,0.58348708487084866,0.059501845018450183,0.13976014760147601,0.021217712177121772,0.12084870848708487]
[131.0,'Malaysia',4,0.44849785407725323,0.036838340486409153,0.0071530758226037196,0.17668097281831188,0.29792560801144491]
[132.0,'Maldives',4,0.42478991596638654,0.050840336134453781,0.023109243697478993,0.19705882352941176,0.24579831932773108]
[133.0,'Mali',3,0.65053550178500597,0.026576755255850851,0.018643395477984926,0.098770329234430784,0.15271717572391907]
[134.0,'Malta',4,0.3388773388773389,0.072765072765072769,0.032967032967032968,0.2087912087912088,0.26908226908226907]
[136.0,'Mauritania',0,0.52949852507374628,0.016224188790560472,0.0062684365781710914,0.16113569321533924,0.23783185840707965]
[137.0,'Mauritius',4,0.45064232589587561,0.035496957403651115,0.013860716700473293,0.13894523326572009,0.29479377958079783]
[138.0,'Mexico',4,0.44194274686394341,0.050176905757478289,0.01061434544869733,0.16243165004824703,0.26246381473142488]
[141.0,'Mongolia',4,0.46510580819450698,0.015758667266996849,0.034669067987393068,0.28680774425934263,0.144979738856371]
[143.0,'Morocco',3,0.6131751482984702,0.05463627848891664,0.024039962535123322,0.056509522322822352,0.21573524820480799]
[144.0,'Mozambique',2,0.36376673040152963,0.01338432122370937,0.39196940726577439,0.039196940726577437,0.13145315487571702]
[146.0,'Republic of Moldova',0,0.5162426614481409,0.051272015655577298,0.050097847358121332,0.16399217221135029,0.17455968688845402]
[147.0,'Namibia',0,0.45883400089007564,0.017356475300400534,0.13796172674677348,0.12906097018246551,0.17668001780151313]
[149.0,'Nepal',3,0.68319794784095766,0.040188114578879865,0.045746045318512188,0.05643437366395896,0.10389055151774262]
[150.0,'Netherlands',1,0.18815663801337154,0.070041388092964021,0.052212671123845908,0.28239414199299584,0.32696593441579114]
